dep2,dep3,circo,pano,id,nom,prenom,civ,nuanceId,nuanceCode,nuanceNom,voix,pct_inscrits,pct_exprimes,elu,maj
64,064,2,3,0640203,OULD-JEDDI,Hyacinthe,M,11,MDM,Modem,22391,27.53,44.59,B,2022-05-23 14:04:11
64,064,2,9,0640209,DURKALEC,Grégory,M,13,LR,Les Républicains,7365,9.06,14.67,B,2022-05-23 14:04:11
64,064,3,5,0640305,GADAT,Jean- François,M,10,REM,La République en marche,15480,18.64,30.24,B,2022-05-23 14:04:11
64,064,3,2,0640302,DELMART,Valère,M,4,SOC,Parti socialiste,13064,15.73,25.52,B,2022-05-23 14:04:11
64,064,4,7,0640407,CHAUDOIT,Jhonny,M,10,REM,La République en marche,11469,14.36,23.19,B,2022-05-23 14:04:12
64,064,4,11,0640411,DEAUD,Jean-Alain,M,14,DVD,Divers droite,7914,9.91,16.00,B,2022-05-23 14:04:12
64,064,5,2,0640502,LOUBÉRE,Sandy,F,11,MDM,Modem,16543,17.55,28.41,B,2022-05-23 14:04:12
64,064,5,12,0640512,SOUILLEAUX,Alicia,F,11,MDM,Modem,16359,17.36,28.09,B,2022-05-23 14:04:12
64,064,6,7,0640607,FARRET-HUNERFURST,Fred,M,11,MDM,Modem,22806,22.50,36.49,B,2022-05-23 14:04:12
64,064,6,4,0640604,FERRERO-VALIN,Nicola,F,13,LR,Les Républicains,8848,8.73,14.16,B,2022-05-23 14:04:12
65,065,1,1,0650101,DEVOOS,Rémi,M,10,REM,La République en marche,26028,29.78,48.32,B,2022-05-23 14:04:13
65,065,1,5,0650105,RECHIGNAC,Gismonde,F,3,FI,La France insoumise,9224,10.56,17.12,B,2022-05-23 14:04:13
65,065,2,7,0650207,LIGNE,Anouk,F,10,REM,La République en marche,17824,19.99,32.33,B,2022-05-23 14:04:14
65,065,2,10,0650210,HERBIN-ALAUX,Manuella,F,5,RDG,Parti radical de gauche,8757,9.82,15.88,B,2022-05-23 14:04:14
66,066,1,5,0660105,JUNG-GUILLAN,Khalil,M,10,REM,La République en marche,14679,20.85,33.56,B,2022-05-23 14:04:14
66,066,1,13,0660113,FOULET,Marcello,M,13,LR,Les Républicains,8976,12.75,20.52,B,2022-05-23 14:04:14
66,066,2,9,0660209,WILLAEYS,Doriane,F,11,MDM,Modem,25077,24.75,40.05,B,2022-05-23 14:04:15
66,066,2,12,0660212,MILLET LACOMBE,Jennie,F,3,FI,La France insoumise,8313,8.21,13.28,B,2022-05-23 14:04:15
66,066,3,3,0660303,HASON,Marie-Annie,F,10,REM,La République en marche,15942,19.12,30.97,B,2022-05-23 14:04:15
66,066,3,10,0660310,CAGNIEUL,Dave,M,3,FI,La France insoumise,9897,11.87,19.23,B,2022-05-23 14:04:15
66,066,4,1,0660401,GAMESS,Nadir,M,10,REM,La République en marche,20716,20.87,33.81,B,2022-05-23 14:04:15
66,066,4,11,0660411,ABDELMOULA,Mylene,F,13,LR,Les Républicains,10774,10.85,17.58,B,2022-05-23 14:04:15
67,067,1,14,0670114,NEELS,Toufik,M,10,REM,La République en marche,9848,16.61,26.92,B,2022-05-23 14:04:16
67,067,1,17,0670117,EL ABBASSI,Peter,M,3,FI,La France insoumise,3693,6.23,10.10,B,2022-05-23 14:04:16
67,067,2,1,0670201,HUDELEY,Aurélio,M,10,REM,La République en marche,15352,22.32,35.91,B,2022-05-23 14:04:17
67,067,2,9,0670209,LE SEL,Annonciade,F,3,FI,La France insoumise,5382,7.83,12.59,B,2022-05-23 14:04:17
67,067,3,7,0670307,HOSNEDL,Hasan,M,10,REM,La République en marche,15488,22.57,36.59,B,2022-05-23 14:04:17
67,067,3,3,0670303,DESURIER-LAFLEURIEL,Teva,M,13,LR,Les Républicains,6577,9.58,15.54,B,2022-05-23 14:04:17
67,067,4,1,0670401,ABIENNEBESNIER,Jennifer,F,10,REM,La République en marche,31082,32.52,52.63,O,2022-05-23 14:04:17
67,067,5,5,0670505,CHERICI,Yvonnick,M,13,LR,Les Républicains,19820,18.85,30.48,B,2022-05-23 14:04:18
67,067,5,11,0670511,GRENARD,Peter,M,9,REG,Régionaliste,8921,8.49,13.72,B,2022-05-23 14:04:18
67,067,6,12,0670612,DIONGUE,Bertrand,M,13,LR,Les Républicains,21895,22.53,36.32,B,2022-05-23 14:04:18
67,067,6,10,0670610,BOUGREAU,Reynald,M,11,MDM,Modem,17956,18.48,29.79,B,2022-05-23 14:04:18
67,067,7,10,0670710,STREMPEL,Vianney,M,13,LR,Les Républicains,17807,20.86,33.86,B,2022-05-23 14:04:18
67,067,7,3,0670703,GHEWY,Claudette,F,10,REM,La République en marche,14283,16.73,27.16,B,2022-05-23 14:04:18
67,067,8,5,0670805,PARSA,Jean Roger,M,10,REM,La République en marche,21113,22.41,36.28,B,2022-05-23 14:04:19
67,067,8,1,0670801,GOUTTANIER,Michel,M,13,LR,Les Républicains,19374,20.57,33.30,B,2022-05-23 14:04:19
67,067,9,2,0670902,COUTAZ,Ruddy,M,10,REM,La République en marche,21766,23.03,37.52,B,2022-05-23 14:04:19
67,067,9,7,0670907,DE MICHIELI CARPENTIER,Louis-Charles,M,13,LR,Les Républicains,14096,14.91,24.30,B,2022-05-23 14:04:19
68,068,1,18,0680118,RAMELOT-DUPUIS,Ibrahim,M,13,LR,Les Républicains,14738,18.99,30.70,B,2022-05-23 14:04:20
68,068,1,9,0680109,FIZET-GORIN,Anne-Valérie,F,10,REM,La République en marche,10396,13.40,21.66,B,2022-05-23 14:04:20
68,068,2,5,0680205,PETIT-HERRMANN,Mokhtar,M,10,REM,La République en marche,19443,21.26,34.41,B,2022-05-23 14:04:20
68,068,2,3,0680203,LANTOINE RAMALHO,Philppe,M,13,LR,Les Républicains,12992,14.21,22.99,B,2022-05-23 14:04:20
68,068,3,7,0680307,REMEDI,Pierre-Michel,M,10,REM,La République en marche,15475,18.08,29.26,B,2022-05-23 14:04:20
68,068,3,4,0680304,GAMEL,Adam,M,13,LR,Les Républicains,14528,16.97,27.47,B,2022-05-23 14:04:20
68,068,4,3,0680403,GLANDUS,Vanina,F,10,REM,La République en marche,20713,20.07,32.58,B,2022-05-23 14:04:21
68,068,4,1,0680401,DAGONNET,Thibaut,M,13,LR,Les Républicains,10868,10.53,17.09,B,2022-05-23 14:04:21
68,068,5,11,0680511,PAQUES,Hermine,F,10,REM,La République en marche,14401,18.84,30.57,B,2022-05-23 14:04:21
68,068,5,5,0680505,CENA,Jean-Roger,M,14,DVD,Divers droite,13396,17.52,28.43,B,2022-05-23 14:04:21
68,068,6,15,0680615,PETAGNA,Jean-Richard,M,10,REM,La République en marche,23763,25.53,41.31,B,2022-05-23 14:04:22
68,068,6,1,0680601,MAUNE,Joe,M,3,FI,La France insoumise,6490,6.97,11.28,B,2022-05-23 14:04:22
69,069,1,12,0690112,DOOGHE,Achille,M,10,REM,La République en marche,14320,23.06,37.13,B,2022-05-23 14:04:22
69,069,1,8,0690108,NAGHBAL,André,M,3,FI,La France insoumise,4224,6.80,10.95,B,2022-05-23 14:04:22
69,069,2,19,0690219,SAUSSUS,Jean-Martial,M,10,REM,La République en marche,11468,17.40,28.11,B,2022-05-23 14:04:23
69,069,2,16,0690216,ARHOU,Gillian,F,6,DVG,Divers gauche,5307,8.05,13.01,B,2022-05-23 14:04:23
69,069,3,6,0690306,GRYNER,Hamidou,M,10,REM,La République en marche,13651,21.24,34.36,B,2022-05-23 14:04:23
69,069,3,14,0690314,GENSBURGER,Rénald,M,3,FI,La France insoumise,4983,7.75,12.54,B,2022-05-23 14:04:23
69,069,4,5,0690405,BLACH,Fernanda,F,10,REM,La République en marche,22550,32.06,51.47,O,2022-05-23 14:04:23
69,069,5,8,0690508,PUIGRENIER,Perrine,F,10,REM,La République en marche,30826,35.39,57.22,O,2022-05-23 14:04:24
69,069,6,6,0690606,PAGANI BEZY,Santo,M,10,REM,La République en marche,17825,21.18,34.26,B,2022-05-23 14:04:24
69,069,6,17,0690617,DEHORNOY,Josephine,F,4,SOC,Parti socialiste,7952,9.45,15.28,B,2022-05-23 14:04:24
69,069,7,13,0690713,TOURDE,Marie Alice,F,10,REM,La République en marche,14424,20.93,33.73,B,2022-05-23 14:04:24
69,069,7,14,0690714,DOREMUS,Pierre-Etienne,M,13,LR,Les Républicains,10144,14.72,23.72,B,2022-05-23 14:04:24
69,069,8,9,0690809,LOURIAC PACCHINI,Saloua,F,10,REM,La République en marche,31006,30.49,49.38,B,2022-05-23 14:04:25
69,069,8,14,0690814,VALMIGERE,Mathias,M,3,FI,La France insoumise,7863,7.73,12.52,B,2022-05-23 14:04:25
69,069,9,10,0690910,GRALLY,Olivette,F,10,REM,La République en marche,21677,23.35,37.63,B,2022-05-23 14:04:25
69,069,9,13,0690913,SZCZEPANIK,Pierre-Henry,M,13,LR,Les Républicains,17336,18.67,30.10,B,2022-05-23 14:04:25
69,069,10,9,0691009,COATES,Orlando,M,10,REM,La République en marche,26701,27.93,45.25,B,2022-05-23 14:04:25
69,069,10,1,0691001,TOUALALEN,Nathanaëlle,F,13,LR,Les Républicains,11128,11.64,18.86,B,2022-05-23 14:04:25
69,069,11,2,0691102,VERGOTE,Rabah,M,10,REM,La République en marche,29623,31.51,50.76,O,2022-05-23 14:04:26
69,069,12,2,0691202,DUCHESNES,Jean Paul,M,11,MDM,Modem,20477,25.70,41.53,B,2022-05-23 14:04:26
69,069,12,8,0691208,BAQUÉ,Franck,M,13,LR,Les Républicains,11049,13.87,22.41,B,2022-05-23 14:04:26
69,069,13,6,0691306,DEHODENCQ,Kristina,F,10,REM,La République en marche,20617,23.74,38.41,B,2022-05-23 14:04:27
69,069,13,8,0691308,SAUVAN MAGNET SALADIN,Angelo,M,3,FI,La France insoumise,5424,6.24,10.10,B,2022-05-23 14:04:27
69,069,14,3,0691403,CORNUAILLE,Jean- Luc,M,10,REM,La République en marche,16713,22.49,36.73,B,2022-05-23 14:04:27
69,069,14,9,0691409,LLEBOT,Enrique,M,3,FI,La France insoumise,6789,9.14,14.92,B,2022-05-23 14:04:27
70,070,1,11,0700111,GENNETIER,Pia,F,10,REM,La République en marche,16765,19.18,30.97,B,2022-05-23 14:04:28
70,070,1,12,0700112,JENDRZEJEWSKI,Emilia,F,14,DVD,Divers droite,8893,10.18,16.43,B,2022-05-23 14:04:28
70,070,2,11,0700211,DESQUENNES,Gonzague,M,10,REM,La République en marche,16315,18.26,29.59,B,2022-05-23 14:04:28
70,070,2,2,0700202,FAURE-LORRAINE,Irina,F,13,LR,Les Républicains,7899,8.84,14.33,B,2022-05-23 14:04:28
71,071,1,14,0710114,DAVID-LASCROUX,Jean-Franck,M,10,REM,La République en marche,15756,21.72,35.24,B,2022-05-23 14:04:29
71,071,1,8,0710108,LO PAT,Lawrence,M,13,LR,Les Républicains,9373,12.92,20.96,B,2022-05-23 14:04:29
71,071,2,11,0710211,CHAUSSON JOUEN,Rémi,M,10,REM,La République en marche,14756,19.50,31.58,B,2022-05-23 14:04:30
71,071,2,3,0710203,SEEBALUCK,Marie-Sylvie,F,13,LR,Les Républicains,11556,15.27,24.73,B,2022-05-23 14:04:30
71,071,3,10,0710310,DAUGUET,Salim,M,10,REM,La République en marche,20807,25.60,41.55,B,2022-05-23 14:04:30
71,071,3,8,0710308,SKRUCK,Maximilien,M,13,LR,Les Républicains,11247,13.84,22.46,B,2022-05-23 14:04:30
71,071,4,7,0710407,GHASSOUI,Marièle,F,10,REM,La République en marche,12894,16.70,26.96,B,2022-05-23 14:04:30
71,071,4,2,0710402,CARRONYER-FERREIRA,Marylaine,F,4,SOC,Parti socialiste,9730,12.60,20.35,B,2022-05-23 14:04:30
71,071,5,9,0710509,GARMATH,Johannes,M,10,REM,La République en marche,16470,19.06,30.93,B,2022-05-23 14:04:31
71,071,5,4,0710504,FLORENÇON,Henri-Michel,M,13,LR,Les Républicains,10727,12.42,20.14,B,2022-05-23 14:04:31
72,072,1,12,0720112,FONROUGE,Ahmet,M,10,REM,La République en marche,15639,21.72,35.17,B,2022-05-23 14:04:32
72,072,1,2,0720102,BERNUÈS,Svetlana,F,13,LR,Les Républicains,12827,17.82,28.85,B,2022-05-23 14:04:32
72,072,2,9,0720209,PACOURET,Morgan,F,10,REM,La République en marche,14259,17.18,27.86,B,2022-05-23 14:04:34
72,072,2,10,0720210,EL MJIYAD,Mata,F,4,SOC,Parti socialiste,13302,16.02,25.99,B,2022-05-23 14:04:34
72,072,3,3,0720303,GALILÉA,Jennyfer,F,10,REM,La République en marche,17940,20.83,33.56,B,2022-05-23 14:04:34
72,072,3,6,0720306,MICHELACCI-BERTRAND,Berthe,F,13,LR,Les Républicains,12525,14.54,23.43,B,2022-05-23 14:04:34
72,072,4,8,0720408,PAQUET-GALLORINI,Daphnée,F,4,SOC,Parti socialiste,13103,16.26,26.27,B,2022-05-23 14:04:35
72,072,4,1,0720401,LE-STUNFF,Jonas,M,13,LR,Les Républicains,9553,11.86,19.15,B,2022-05-23 14:04:35
72,072,5,5,0720505,AREIAS,Pierre-Charles,M,10,REM,La République en marche,17801,20.42,33.07,B,2022-05-23 14:04:36
72,072,5,7,0720507,POITOU,Abdelhafid,M,13,LR,Les Républicains,15309,17.56,28.44,B,2022-05-23 14:04:36
73,073,1,4,0730104,LICCIA,Georgina,F,10,REM,La République en marche,19880,22.10,35.68,B,2022-05-23 14:04:39
73,073,1,3,0730103,CERVELLI,Rudolph,M,3,FI,La France insoumise,6353,7.06,11.40,B,2022-05-23 14:04:39
73,073,2,9,0730209,SAINT-AUBERT,Bachir,M,13,LR,Les Républicains,6886,9.19,14.86,B,2022-05-23 14:04:40
73,073,2,6,0730206,GUEGUIN-DEGUFFROY,Amadou,M,8,DIV,Divers,6394,8.53,13.80,B,2022-05-23 14:04:40
73,073,3,6,0730306,DROUET-SCHNEIDER,Jean-Mathieu,M,10,REM,La République en marche,10899,14.95,24.25,B,2022-05-23 14:04:40
73,073,3,12,0730312,EON,Laurie,F,13,LR,Les Républicains,6802,9.33,15.13,B,2022-05-23 14:04:40
73,073,4,9,0730409,BERTHÉAS,Jean-Sylvain,M,11,MDM,Modem,14083,18.79,30.60,B,2022-05-23 14:04:41
73,073,4,2,0730402,BONAVITA-BLASINI,Marjolaine,F,3,FI,La France insoumise,6822,9.10,14.82,B,2022-05-23 14:04:41
74,074,1,11,0740111,ROMANIELLO,Rabia,F,10,REM,La République en marche,25268,24.39,39.53,B,2022-05-23 14:04:42
74,074,1,17,0740117,CALVIGNAC,Sèverine,F,13,LR,Les Républicains,9417,9.09,14.73,B,2022-05-23 14:04:42
74,074,2,11,0740211,GRIBOUT,Marie-Line,F,10,REM,La République en marche,25580,26.63,43.07,B,2022-05-23 14:04:43
74,074,2,14,0740214,PEDEBIDOU,Mariano,M,3,FI,La France insoumise,4367,4.55,7.35,B,2022-05-23 14:04:43
74,074,3,6,0740306,SZPECHT,Mourad,M,10,REM,La République en marche,20179,23.91,38.65,B,2022-05-23 14:04:44
74,074,3,8,0740308,SEYCHELLES,Hayat,F,13,LR,Les Républicains,15596,18.48,29.87,B,2022-05-23 14:04:44
74,074,4,9,0740409,COUDRAIS,Colette,F,10,REM,La République en marche,18327,21.85,35.31,B,2022-05-23 14:04:45
74,074,4,7,0740407,QUOEX,Olivia,F,13,LR,Les Républicains,16580,19.77,31.94,B,2022-05-23 14:04:45
74,074,5,4,0740504,BERNARD DE MONTESSUS DE BALLORE,Marièle,F,10,REM,La République en marche,20252,20.92,33.98,B,2022-05-23 14:04:47
74,074,5,1,0740501,MAHFOUD,Marlène,F,14,DVD,Divers droite,8157,8.43,13.69,B,2022-05-23 14:04:47
74,074,6,3,0740603,BAZDARIC,Robin,M,10,REM,La République en marche,19823,24.90,40.39,B,2022-05-23 14:04:47
74,074,6,5,0740605,ODIEVRE,Jack,M,8,DIV,Divers,7979,10.02,16.26,B,2022-05-23 14:04:47
75,075,1,3,0750103,ALBEPART,Hadi,M,10,REM,La République en marche,18475,20.74,33.36,B,2022-05-23 14:04:48
75,075,1,21,0750121,FRÉJABISE ALY,Jean-Francis,M,13,LR,Les Républicains,6018,6.76,10.87,B,2022-05-23 14:04:48
75,075,2,1,0750201,KARDOUH,Andrew,M,10,REM,La République en marche,9502,13.07,21.11,B,2022-05-23 14:04:49
75,075,2,3,0750203,TEYA,Zaina,F,13,LR,Les Républicains,4097,5.64,9.10,B,2022-05-23 14:04:49
75,075,3,13,0750313,CARQUEVILLE,Manfred,M,10,REM,La République en marche,17855,25.55,41.19,B,2022-05-23 14:04:49
75,075,3,2,0750302,MOUGHLAM,Vérène,F,12,UDI,Union des Démocrates et Indépendants,6044,8.65,13.94,B,2022-05-23 14:04:49
75,075,4,7,0750407,DELAGROUX,Margarita,F,10,REM,La République en marche,17228,24.04,39.15,B,2022-05-23 14:04:49
75,075,4,14,0750414,CURTET- HUMBERT,Svetlana,F,13,LR,Les Républicains,13691,19.10,31.11,B,2022-05-23 14:04:49
75,075,5,20,0750520,PIPI,Gwénaël,M,10,REM,La République en marche,12687,16.53,26.53,B,2022-05-23 14:04:50
75,075,5,13,0750513,GOMBAULD-LALUNG,Henry,M,7,ECO,Ecologiste,4026,5.25,8.42,B,2022-05-23 14:04:50
75,075,6,10,0750610,BONNIERRE,Pierre-Guy,M,10,REM,La République en marche,9777,12.50,20.16,B,2022-05-23 14:04:50
75,075,6,7,0750607,DAUBIGE,Emmeline,F,3,FI,La France insoumise,4627,5.92,9.54,B,2022-05-23 14:04:50
75,075,7,2,0750702,DEL ROX,Jaime,M,10,REM,La République en marche,18145,23.54,38.01,B,2022-05-23 14:04:50
75,075,7,1,0750701,RHAMAID,Ahamadi,M,3,FI,La France insoumise,4904,6.36,10.27,B,2022-05-23 14:04:50
75,075,8,4,0750804,BOISSERON,Katie,F,10,REM,La République en marche,13648,16.58,26.71,B,2022-05-23 14:04:51
75,075,8,1,0750801,RAMRANE,Maritxu,F,10,REM,La République en marche,13643,16.57,26.70,B,2022-05-23 14:04:51
75,075,9,10,0750910,VALOGNE,Rabah,M,10,REM,La République en marche,11296,16.40,26.39,B,2022-05-23 14:04:51
75,075,9,9,0750909,KUBIAK,Donat,M,3,FI,La France insoumise,4675,6.79,10.92,B,2022-05-23 14:04:51
75,075,10,4,0751004,MARQUES,Alexia,F,10,REM,La République en marche,13409,19.57,31.64,B,2022-05-23 14:04:52
75,075,10,12,0751012,PENAIN,Milouda,F,3,FI,La France insoumise,4623,6.75,10.91,B,2022-05-23 14:04:52
75,075,11,15,0751115,BILIEN,Laurène,F,11,MDM,Modem,10384,14.54,23.41,B,2022-05-23 14:04:55
75,075,11,14,0751114,HUJOL,Allison,F,11,MDM,Modem,10341,14.48,23.32,B,2022-05-23 14:04:55
75,075,12,3,0751203,BOURGEOIS-RIOU,Ombeline,F,10,REM,La République en marche,16650,22.20,35.73,B,2022-05-23 14:04:56
75,075,12,13,0751213,DERDAGUE,Wilma,F,10,REM,La République en marche,16602,22.13,35.63,B,2022-05-23 14:04:56
75,075,13,3,0751303,SEAUVY,Aziz,M,10,REM,La République en marche,22214,29.27,47.80,B,2022-05-23 14:04:57
75,075,13,5,0751305,TALUEN,Emmanuelle,F,3,FI,La France insoumise,3711,4.89,7.98,B,2022-05-23 14:04:57
75,075,14,9,0751409,CLAUDANT,Mariella,F,10,REM,La République en marche,16694,22.67,36.48,B,2022-05-23 14:04:57
75,075,14,5,0751405,LASCHET,Annette,F,13,LR,Les Républicains,14311,19.44,31.27,B,2022-05-23 14:04:57
75,075,15,13,0751513,BUJADOUX,Erica,F,4,SOC,Parti socialiste,6541,8.44,13.67,B,2022-05-23 14:04:58
75,075,15,7,0751507,KRUGELL,Jacquy,M,3,FI,La France insoumise,5063,6.53,10.58,B,2022-05-23 14:04:58
75,075,16,6,0751606,MÉZIN,Paul Antoine,M,10,REM,La République en marche,13098,17.99,29.21,B,2022-05-23 14:04:58
75,075,16,7,0751607,DE BLOIS HAMON,Annelise,F,3,FI,La France insoumise,7306,10.04,16.30,B,2022-05-23 14:04:58
75,075,17,6,0751706,MATAS,Samantha,F,10,REM,La République en marche,7913,13.09,21.04,B,2022-05-23 14:04:58
75,075,17,9,0751709,PORTE-CROSATO,Miriama,F,3,FI,La France insoumise,4434,7.33,11.79,B,2022-05-23 14:04:58
75,075,18,12,0751812,MEDALE GIAMARCHI,Adrian,M,13,LR,Les Républicains,7129,10.51,16.92,B,2022-05-23 14:04:59
75,075,18,10,0751810,CAPES-TASTET,Véronique,F,4,SOC,Parti socialiste,4582,6.75,10.88,B,2022-05-23 14:04:59
76,076,1,10,0760110,CAN,Émeric,M,10,REM,La République en marche,15965,25.01,40.74,B,2022-05-23 14:05:00
76,076,1,7,0760107,CALLEROT,Romuald,M,13,LR,Les Républicains,7458,11.69,19.03,B,2022-05-23 14:05:00
76,076,2,5,0760205,RANICA,Gerty,F,10,REM,La République en marche,30744,32.77,53.13,O,2022-05-23 14:05:00
76,076,3,1,0760301,BAUCHON,Joël,M,2,COM,Parti communiste français,14041,20.34,32.98,B,2022-05-23 14:05:00
76,076,3,10,0760310,MULATIE-GACHET,Albéric,M,10,REM,La République en marche,13987,20.27,32.86,B,2022-05-23 14:05:00
76,076,4,2,0760402,MANGANNE,Franca,F,10,REM,La République en marche,19462,22.36,36.16,B,2022-05-23 14:05:01
76,076,4,8,0760408,GENTEY,Safia,F,3,FI,La France insoumise,10251,11.78,19.05,B,2022-05-23 14:05:01
76,076,5,6,0760506,DILIGENCE,Martin,M,4,SOC,Parti socialiste,27911,29.31,47.49,B,2022-05-23 14:05:01
76,076,5,5,0760505,DENEVE,Sully,M,13,LR,Les Républicains,14114,14.82,24.01,B,2022-05-23 14:05:01
76,076,6,5,0760605,FOURMI,Anicet,M,10,REM,La République en marche,24886,22.84,37.08,B,2022-05-23 14:05:01
76,076,6,4,0760604,GOHE,Eloy,M,2,COM,Parti communiste français,21417,19.66,31.91,B,2022-05-23 14:05:01
76,076,6,7,0760607,LIEBMANN,Tracy,F,12,UDI,Union des Démocrates et Indépendants,13913,12.77,20.73,B,2022-05-23 14:05:01
76,076,7,8,0760708,LOUATI,Isabelle,F,13,LR,Les Républicains,16296,18.99,30.92,B,2022-05-23 14:05:02
76,076,7,3,0760703,BOITTE,Moncef,M,5,RDG,Parti radical de gauche,8589,10.01,16.29,B,2022-05-23 14:05:02
76,076,8,3,0760803,DERRE FOISSOTTE,Pierre-Paul,M,2,COM,Parti communiste français,12310,18.98,30.86,B,2022-05-23 14:05:02
76,076,8,6,0760806,LOCOUET,Marie-France,F,10,REM,La République en marche,10679,16.47,26.77,B,2022-05-23 14:05:02
76,076,9,5,0760905,KIREN,Yasmine,F,10,REM,La République en marche,23696,25.15,40.81,B,2022-05-23 14:05:02
76,076,9,1,0760901,VICHER,Santiago,M,12,UDI,Union des Démocrates et Indépendants,12109,12.85,20.85,B,2022-05-23 14:05:02
76,076,10,3,0761003,BILBOT,Sydney,M,10,REM,La République en marche,26287,24.11,38.97,B,2022-05-23 14:05:03
76,076,10,7,0761007,TEVAEARAI,Angelo,M,13,LR,Les Républicains,12686,11.64,18.81,B,2022-05-23 14:05:03
77,077,1,1,0770101,HERKT,Anne-Cécile,F,11,MDM,Modem,14993,21.41,34.81,B,2022-05-23 14:05:03
77,077,1,17,0770117,MATHOULIN,Didier,M,13,LR,Les Républicains,7332,10.47,17.02,B,2022-05-23 14:05:03
77,077,2,5,0770205,MOCHET,Paulette,F,10,REM,La République en marche,17548,22.27,36.15,B,2022-05-23 14:05:04
77,077,2,10,0770210,TUBERT,Bouchra,F,13,LR,Les Républicains,13829,17.55,28.49,B,2022-05-23 14:05:04
77,077,3,12,0770312,REY-BÈTHBÉDER,Marie-Yolande,F,3,FI,La France insoumise,13020,17.09,27.62,B,2022-05-23 14:05:04
77,077,3,3,0770303,KOLAR,Marie Gabrielle,F,4,SOC,Parti socialiste,7544,9.90,16.00,B,2022-05-23 14:05:04
77,077,4,1,0770401,BRANGBOUR,Ghislain,M,13,LR,Les Républicains,20697,23.65,38.33,B,2022-05-23 14:05:04
77,077,4,7,0770407,MASKATI,Fabrice,M,10,REM,La République en marche,16431,18.78,30.43,B,2022-05-23 14:05:04
77,077,5,2,0770502,FLUTSCH,Esmeralda,F,13,LR,Les Républicains,22482,25.55,41.52,B,2022-05-23 14:05:05
77,077,5,12,0770512,ROVEL,Layla,F,5,RDG,Parti radical de gauche,8166,9.28,15.08,B,2022-05-23 14:05:05
77,077,6,8,0770608,CHIPAULT,Marie Josette,F,10,REM,La République en marche,17497,21.92,35.40,B,2022-05-23 14:05:05
77,077,6,4,0770604,LARGOUNEZ,Guy-Pierre,M,13,LR,Les Républicains,13693,17.15,27.70,B,2022-05-23 14:05:05
77,077,7,1,0770701,BOUEXIERE,Barthélémy,M,10,REM,La République en marche,21177,24.50,39.59,B,2022-05-23 14:05:05
77,077,7,12,0770712,ROGER SILAN,Jean-Alain,M,3,FI,La France insoumise,8012,9.27,14.98,B,2022-05-23 14:05:05
77,077,8,4,0770804,BELENGÉ,Sofiane,M,10,REM,La République en marche,28611,29.85,48.35,B,2022-05-23 14:05:06
77,077,8,3,0770803,BELINHA,Malory,F,13,LR,Les Républicains,9857,10.28,16.66,B,2022-05-23 14:05:06
77,077,9,11,0770911,ARCHAMBAULT,Mélina,F,10,REM,La République en marche,24862,28.89,46.96,B,2022-05-23 14:05:06
77,077,9,10,0770910,DOUCET BON,Emmanuèle,F,3,FI,La France insoumise,8734,10.15,16.50,B,2022-05-23 14:05:06
77,077,10,4,0771004,ESKENAZI,Marie,F,10,REM,La République en marche,20051,24.93,40.20,B,2022-05-23 14:05:06
77,077,10,9,0771009,AGATI-RAGAZZINI,Matthieu,M,3,FI,La France insoumise,7902,9.83,15.84,B,2022-05-23 14:05:06
77,077,11,8,0771108,VALICELLI,Erell,F,10,REM,La République en marche,13440,20.38,32.98,B,2022-05-23 14:05:07
77,077,11,2,0771102,BROSSÉ,Jean Marc,M,4,SOC,Parti socialiste,12255,18.58,30.07,B,2022-05-23 14:05:07
78,078,1,1,0780101,FEUILLEE,Paco,M,10,REM,La République en marche,19483,23.40,37.66,B,2022-05-23 14:05:08
78,078,1,2,0780102,SCHIAVINI,Morad,M,13,LR,Les Républicains,12738,15.30,24.62,B,2022-05-23 14:05:08
78,078,2,1,0780201,KACZMAREK,Dario,M,10,REM,La République en marche,17976,21.07,34.35,B,2022-05-23 14:05:08
78,078,2,12,0780212,NORBEDO DEVARRIEUX,Hasan,M,13,LR,Les Républicains,9240,10.83,17.66,B,2022-05-23 14:05:08
78,078,3,8,0780308,COULERU,Djida,F,10,REM,La République en marche,21179,25.41,41.26,B,2022-05-23 14:05:09
78,078,3,4,0780304,MOUCHEBEUF,Pierre-Jean,M,13,LR,Les Républicains,11425,13.71,22.26,B,2022-05-23 14:05:09
78,078,4,1,0780401,HAMOUD,Helen,F,10,REM,La République en marche,21363,26.97,43.68,B,2022-05-23 14:05:09
78,078,4,6,0780406,NOSLIER,Stuart,M,13,LR,Les Républicains,10009,12.64,20.47,B,2022-05-23 14:05:09
78,078,5,8,0780508,TOCCACIELI,Moeata,F,10,REM,La République en marche,24956,33.35,54.03,O,2022-05-23 14:05:10
78,078,6,9,0780609,DELOSSEDAS,Maude,F,10,REM,La République en marche,27488,36.40,58.69,O,2022-05-23 14:05:10
78,078,7,5,0780705,VALLENTIN,Clélia,F,11,MDM,Modem,23125,28.64,46.24,B,2022-05-23 14:05:11
78,078,7,1,0780701,MICHEL-PERIN,Henri-Michel,M,3,FI,La France insoumise,6670,8.26,13.34,B,2022-05-23 14:05:11
78,078,8,13,0780813,BOURINAT,Lila,F,10,REM,La République en marche,11614,15.63,25.42,B,2022-05-23 14:05:11
